order_id,order_date,customer_id,product_id,quantity,customer_name,email,phone_number,address_line_1,city,country,postcode,loyalty_card,PhoneNumberValid,coffee_type,roast_type,size,unit_price,price_per_100g,profit,day,month_name,year
CUU-92244-729,2020-07-11,99735-44927-OL,E-M-1,3,Julius Mccaull,jmccaulld0@parallels.com,No phone number,89 Gulseth Circle,San Rafael,US,94913,Yes,False,Exc,M,1.0,13.75,1.375,1.5125,Saturday,July,2020
CVA-64996-969,2020-06-24,13324-78688-MI,A-L-1,6,Cordy Odgaard,codgaardh9@nsw.gov.au,+1 (503) 203-1484,5 Florence Court,Portland,US,97296,No,True,Ara,L,1.0,12.95,1.295,1.1655,Wednesday,June,2020
CVE-15042-481,2022-01-01,24972-55878-KX,R-L-1,2,Foster Constance,fconstancekz@ifeng.com,+1 (214) 388-6754,2236 Mitchell Trail,Dallas,US,75287,No,True,Rob,L,1.0,11.95,1.195,0.717,Saturday,January,2022
CVP-18956-553,2021-08-04,86561-91660-RB,L-D-1,3,Beryle Cottier,No email,+1 (570) 289-7473,2651 Stoughton Place,Scranton,US,18505,No,True,Lib,D,1.0,12.95,1.295,1.6835,Wednesday,August,2021
CWK-60159-881,2020-01-27,04671-85591-RT,E-D-0.2,3,Theda Grizard,tgrizard1k@odnoklassniki.ru,+1 (813) 243-2150,6 Knutson Pass,Tampa,US,33686,Yes,True,Exc,D,0.2,3.645,1.8225,0.40095,Monday,January,2020
CWT-27056-328,2022-06-04,18570-80998-ZS,E-D-0.2,6,Josefina Ferens,No email,+1 (212) 163-1916,51 Bluejay Point,New York City,US,10125,Yes,True,Exc,D,0.2,3.645,1.8225,0.40095,Saturday,June,2022
CXD-74176-600,2019-04-07,70624-19112-AO,E-L-0.5,4,Chickie Ragless,craglessc7@webmd.com,+353 (736) 602-8469,98053 Elmside Drive,Caherconlish,IR,F45,No,True,Exc,L,0.5,8.91,1.782,0.9801,Sunday,April,2019
CXI-04933-855,2019-04-27,62923-29397-KX,E-L-2.5,6,Lacee Tanti,ltanti8b@techcrunch.com,+1 (361) 383-8015,29668 Bashford Trail,Corpus Christi,US,78405,Yes,True,Exc,L,2.5,34.155,1.3662,3.75705,Saturday,April,2019
CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,3,Adelice Isabell,No email,+1 (304) 604-2131,93 Hintze Point,Charleston,US,25336,No,True,Rob,M,0.5,5.97,1.194,0.3582,Friday,December,2020
CYM-74988-450,2020-10-16,87223-37422-SK,L-D-0.2,4,Rufus Flear,rflearf5@artisteer.com,+44 (271) 881-4912,30 Mayer Terrace,Sheffield,UK,S33,No,True,Lib,D,0.2,3.885,1.9425,0.50505,Friday,October,2020
CYV-13426-645,2019-07-06,88593-59934-VU,E-D-1,1,Evelina Dacca,edacca3l@google.pl,+1 (812) 921-5458,83150 Dixon Park,Evansville,US,47737,Yes,True,Exc,D,1.0,12.15,1.215,1.3365,Saturday,July,2019
CYZ-37122-164,2019-01-06,21798-04171-XC,E-M-0.5,2,Wilton Cottier,wcottierj3@cafepress.com,+1 (408) 261-7902,341 Oak Point,San Jose,US,95160,No,True,Exc,M,0.5,8.25,1.65,0.9075,Sunday,January,2019
CZD-56716-840,2019-02-28,15456-29250-RU,L-D-2.5,4,Jaimie Hatz,No email,+1 (915) 920-9318,3 Atwood Avenue,El Paso,US,79934,No,True,Lib,D,2.5,29.785,1.1914,3.87205,Thursday,February,2019
CZF-40873-691,2019-06-30,64988-20636-XQ,E-M-0.5,2,Silas Deehan,No email,No phone number,77 Sycamore Pass,Charlton,UK,OX12,No,False,Exc,M,0.5,8.25,1.65,0.9075,Sunday,June,2019
CZG-01299-952,2019-02-12,09540-70637-EV,L-D-1,2,Jarret Toye,jtoyekg@pinterest.com,+353 (587) 270-6561,89789 Sachtjen Hill,Ballivor,IR,D17,Yes,True,Lib,D,1.0,12.95,1.295,1.6835,Tuesday,February,2019
CZG-86544-655,2022-04-23,69443-77665-QW,A-L-0.5,2,Henderson Crowne,hcrowneq5@wufoo.com,+353 (476) 525-5512,706 Eagan Lane,Sallins,IR,W91,Yes,True,Ara,L,0.5,7.77,1.554,0.6993,Saturday,April,2022
CZY-70361-485,2019-06-25,83308-82257-UN,E-L-2.5,6,Nanny Lush,nlush8s@dedecms.com,+353 (360) 805-4030,1 Annamark Drive,Ballivor,IR,D17,No,True,Exc,L,2.5,34.155,1.3662,3.75705,Tuesday,June,2019
DAH-46595-917,2021-09-12,27878-42224-QF,A-D-1,6,Nissie Rudland,nrudlandij@blogs.com,+353 (445) 224-6111,60371 Doe Crossing Place,Gorey,IR,Y25,No,True,Ara,D,1.0,9.95,0.995,0.8955,Sunday,September,2021
DBC-44122-300,2020-11-04,13366-78506-KP,L-M-0.2,3,Aube Follett,No email,+1 (614) 370-6392,8671 David Park,Columbus,US,43210,Yes,True,Lib,M,0.2,4.365,2.1825,0.56745,Wednesday,November,2020
DBU-81099-586,2020-09-11,15770-27099-GX,A-D-2.5,4,Raynor McGilvary,rmcgilvary1c@tamu.edu,No phone number,496 Rockefeller Court,Norfolk,US,23514,No,False,Ara,D,2.5,22.885,0.9154,2.05965,Friday,September,2020
DCE-22886-861,2021-04-05,56060-17602-RG,E-D-0.2,1,Harland Trematick,No email,No phone number,1235 Shopko Point,Monasterevin,IR,W34,Yes,False,Exc,D,0.2,3.645,1.8225,0.40095,Monday,April,2021
DCI-96254-548,2022-06-14,94091-86957-HX,A-D-0.2,6,Jimmy Dymoke,jdymokeje@prnewswire.com,+353 (390) 459-9269,8424 Milwaukee Court,Beaumont,IR,D17,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Tuesday,June,2022
DDO-71442-967,2019-04-12,89422-58281-FD,L-D-0.2,5,Alisun Baudino,abaudino5b@netvibes.com,+1 (202) 328-7869,07 Charing Cross Circle,Washington,US,20436,Yes,True,Lib,D,0.2,3.885,1.9425,0.50505,Friday,April,2019
DEC-11160-362,2021-10-13,48582-05061-RY,R-D-0.2,4,Amii Gallyon,agallyoney@engadget.com,No phone number,229 Spohn Center,Naperville,US,60567,Yes,False,Rob,D,0.2,2.685,1.3425,0.1611,Wednesday,October,2021
DFK-35846-692,2019-11-03,49612-33852-CN,R-D-0.2,5,Marris Grcic,No email,No phone number,758 Acker Point,Lynchburg,US,24515,Yes,False,Rob,D,0.2,2.685,1.3425,0.1611,Sunday,November,2019
DFS-49954-707,2021-12-21,39019-13649-CL,E-D-0.2,5,Giacobo Skingle,gskingle44@clickbank.net,+1 (801) 886-5886,61617 Roth Street,Provo,US,84605,Yes,True,Exc,D,0.2,3.645,1.8225,0.40095,Tuesday,December,2021
DFZ-45083-941,2020-11-21,34665-62561-AU,R-L-2.5,1,Tani Taffarello,ttaffarello78@sciencedaily.com,No phone number,26 Linden Center,Saint Louis,US,63180,Yes,False,Rob,L,2.5,27.485,1.0994,1.6491,Saturday,November,2020
DGC-21813-731,2022-04-27,43606-83072-OA,L-D-0.2,2,Channa Belamy,No email,+1 (863) 303-5561,14 American Ash Parkway,Lakeland,US,33805,No,True,Lib,D,0.2,3.885,1.9425,0.50505,Wednesday,April,2022
DGL-29648-995,2021-07-16,59367-30821-ZQ,L-M-0.2,2,Silvio Iorizzi,No email,No phone number,5 Dwight Plaza,Spartanburg,US,29305,Yes,False,Lib,M,0.2,4.365,2.1825,0.56745,Friday,July,2021
DGY-35773-612,2020-07-25,17503-27693-ZH,E-L-1,3,Hamish MacSherry,No email,+1 (512) 430-4374,7 Brentwood Plaza,Austin,US,78759,Yes,True,Exc,L,1.0,14.85,1.485,1.6335,Saturday,July,2020
DGZ-82537-477,2020-08-14,43439-94003-DW,R-D-1,5,Flynn Antony,No email,+1 (205) 680-5859,5678 Doe Crossing Junction,Birmingham,US,35244,No,True,Rob,D,1.0,8.95,0.895,0.537,Friday,August,2020
DHJ-87461-571,2020-08-23,94525-76037-JP,A-M-1,2,Ethel Ryles,eryles9r@fastcompany.com,+1 (208) 760-1705,8 Schurz Place,Boise,US,83722,No,True,Ara,M,1.0,11.25,1.125,1.0125,Sunday,August,2020
DHT-93810-053,2021-09-16,17005-82030-EA,E-L-1,5,Shirleen Welds,sweldsar@wired.com,+1 (203) 568-7058,002 Summer Ridge Terrace,New Haven,US,6510,Yes,True,Exc,L,1.0,14.85,1.485,1.6335,Thursday,September,2021
DJG-14442-608,2019-02-06,75716-12782-SS,R-D-1,3,Gale Croysdale,gcroysdaleb6@nih.gov,+1 (304) 384-2939,1657 Delladonna Hill,Charleston,US,25336,Yes,True,Rob,D,1.0,8.95,0.895,0.537,Wednesday,February,2019
DJH-05202-380,2019-11-07,85589-17020-CX,E-M-2.5,2,Donna Baskeyfied,No email,+1 (205) 923-1460,7586 Logan Avenue,Birmingham,US,35205,Yes,True,Exc,M,2.5,31.625,1.265,3.47875,Thursday,November,2019
DKB-78053-329,2021-06-08,12444-05174-OO,R-M-0.2,2,Irv Hay,ihay77@lulu.com,+44 (878) 199-6257,667 Florence Drive,Sheffield,UK,S33,No,True,Rob,M,0.2,2.985,1.4925,0.1791,Tuesday,June,2021
DKM-97676-850,2020-06-02,43439-94003-DW,E-D-0.5,5,Flynn Antony,No email,+1 (205) 680-5859,5678 Doe Crossing Junction,Birmingham,US,35244,No,True,Exc,D,0.5,7.29,1.458,0.8019,Tuesday,June,2020
DLV-65840-759,2022-05-31,77192-72145-RG,L-M-1,2,Meade Birkin,mbirkinnz@java.com,+1 (954) 431-7206,218 Elka Trail,Miami,US,33169,Yes,True,Lib,M,1.0,14.55,1.455,1.8915,Tuesday,May,2022
DLX-01059-899,2020-01-06,74940-09646-MU,R-L-1,5,Gustaf Ciccotti,gciccottip8@so-net.ne.jp,+1 (832) 392-5010,94417 Boyd Trail,Houston,US,77070,No,True,Rob,L,1.0,11.95,1.195,0.717,Monday,January,2020
DMY-96037-963,2020-10-26,42179-95059-DO,L-D-0.2,3,Maisie Sarvar,msarvaras@artisteer.com,+1 (404) 401-6865,83 Saint Paul Drive,Lawrenceville,US,30045,Yes,True,Lib,D,0.2,3.885,1.9425,0.50505,Monday,October,2020
DNZ-11665-950,2021-02-28,10637-45522-ID,L-L-2.5,2,Erny Stenyng,No email,+1 (217) 450-8384,8 Pond Parkway,Springfield,US,62723,No,True,Lib,L,2.5,36.455,1.4582,4.73915,Sunday,February,2021
DOH-92927-530,2020-02-24,12839-56537-TQ,L-L-0.2,6,Clement Vasiliev,cvasiliev9b@discuz.net,+1 (214) 507-8264,49 Eliot Alley,Garland,US,75049,Yes,True,Lib,L,0.2,4.755,2.3775,0.61815,Monday,February,2020
DSL-69915-544,2021-03-10,10142-55267-YO,R-L-0.2,3,Wilek Lightollers,wlightollersf9@baidu.com,+1 (646) 793-8756,8 Sunnyside Lane,New York City,US,10060,Yes,True,Rob,L,0.2,3.585,1.7925,0.2151,Wednesday,March,2021
DSN-15872-519,2021-12-02,53809-98498-SN,L-L-2.5,4,Bo Kindley,bkindleygl@wikimedia.org,+1 (650) 799-2315,2 Village Plaza,Pasadena,US,91186,Yes,True,Lib,L,2.5,36.455,1.4582,4.73915,Thursday,December,2021
DTB-71371-705,2019-07-03,48544-90737-AZ,L-D-1,1,Chiarra Shalders,cshaldersqx@cisco.com,+1 (305) 787-2810,445 Heath Terrace,Clearwater,US,34620,Yes,True,Lib,D,1.0,12.95,1.295,1.6835,Wednesday,July,2019
DUV-12075-132,2022-06-06,62494-09113-RP,E-D-0.2,5,Marguerite Graves,No email,+1 (479) 204-9111,91413 Scott Way,Fort Smith,US,72905,No,True,Exc,D,0.2,3.645,1.8225,0.40095,Monday,June,2022
DUV-12075-132,2022-06-06,62494-09113-RP,L-D-0.5,2,Marguerite Graves,No email,+1 (479) 204-9111,91413 Scott Way,Fort Smith,US,72905,No,True,Lib,D,0.5,7.77,1.554,1.0101,Monday,June,2022
DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2,Benedetto Gozzett,bgozzettb7@github.com,+1 (214) 700-0229,0389 Hintze Pass,Dallas,US,75372,No,True,Lib,L,0.2,4.755,2.3775,0.61815,Friday,April,2021
DWW-28642-549,2021-03-01,91181-19412-RQ,E-D-0.2,2,Emmaline Rasmus,erasmus9f@techcrunch.com,+1 (617) 830-9474,045 Jackson Junction,Boston,US,2216,Yes,True,Exc,D,0.2,3.645,1.8225,0.40095,Monday,March,2021
DWY-56352-412,2021-02-19,55427-08059-DF,R-D-0.2,1,Zeke Walisiak,zwalisiakqv@ucsd.edu,+353 (848) 172-8155,7 Birchwood Street,Booterstown,IR,D04,Yes,True,Rob,D,0.2,2.685,1.3425,0.1611,Friday,February,2021
DWZ-69106-473,2019-05-15,76447-50326-IC,L-L-2.5,4,Karry Flanders,kflanders1f@over-blog.com,+353 (467) 720-7274,88 Blue Bill Park Avenue,Crumlin,IR,D6W,Yes,True,Lib,L,2.5,36.455,1.4582,4.73915,Wednesday,May,2019
DXA-50313-073,2019-08-30,19755-55847-VW,E-L-1,2,Peyter Matignon,pmatignono7@harvard.edu,+44 (792) 626-3977,3162 Arizona Way,Kirkton,UK,KW10,Yes,True,Exc,L,1.0,14.85,1.485,1.6335,Friday,August,2019
DXQ-44537-297,2020-08-06,96116-24737-LV,E-L-0.5,4,Marjorie Yoxen,myoxenhk@google.com,+1 (213) 241-8051,84 Oak Valley Drive,Los Angeles,US,90005,No,True,Exc,L,0.5,8.91,1.782,0.9801,Thursday,August,2020
DXY-76225-633,2021-07-29,88574-37083-WX,A-M-0.5,1,Merrile Cobbledick,mcobbledickpd@ucsd.edu,+1 (520) 567-8210,949 Nobel Plaza,Tucson,US,85732,No,True,Ara,M,0.5,6.75,1.35,0.6075,Thursday,July,2021
DYG-25473-881,2020-02-08,10138-31681-SD,A-D-0.2,2,Roxine Drivers,rdriversd4@hexun.com,+1 (913) 127-4257,842 Cardinal Court,Shawnee Mission,US,66276,No,True,Ara,D,0.2,2.985,1.4925,0.26865,Saturday,February,2020
DYP-74337-787,2019-10-23,41486-52502-QQ,R-M-0.5,1,Gunilla Lynch,No email,+1 (916) 626-5223,9945 Eagan Circle,Sacramento,US,94207,No,True,Rob,M,0.5,5.97,1.194,0.3582,Wednesday,October,2019
DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,US,73167,Yes,True,Exc,M,0.2,4.125,2.0625,0.45375,Tuesday,November,2021
EAI-25194-209,2021-09-24,44601-51441-BH,A-L-2.5,5,Dorey Sopper,dsopperp4@eventbrite.com,+1 (612) 870-1604,0244 Northfield Place,Saint Paul,US,55123,No,True,Ara,L,2.5,29.785,1.1914,2.68065,Friday,September,2021
EAY-89850-211,2019-02-19,43155-71724-XP,A-D-0.2,2,Herbie Peppard,No email,No phone number,2 International Lane,Pasadena,US,91103,Yes,False,Ara,D,0.2,2.985,1.4925,0.26865,Tuesday,February,2019
EBA-82404-343,2021-01-26,20236-42322-CM,L-D-0.2,4,Leta Clarricoates,No email,+1 (302) 620-1205,12504 Westport Hill,Wilmington,US,19805,Yes,True,Lib,D,0.2,3.885,1.9425,0.50505,Tuesday,January,2021
EEG-74197-843,2022-07-17,25729-68859-UA,E-L-1,4,Rozele Relton,rrelton1l@stanford.edu,+1 (850) 626-1181,2484 Reindahl Court,Pensacola,US,32590,No,True,Exc,L,1.0,14.85,1.485,1.6335,Sunday,July,2022
EEJ-16185-108,2019-02-09,65552-60476-KY,L-L-0.2,5,Nona Linklater,No email,+1 (239) 347-9766,856 Bonner Parkway,Naples,US,34114,Yes,True,Lib,L,0.2,4.755,2.3775,0.61815,Saturday,February,2019
EFB-72860-209,2019-10-17,53035-99701-WG,A-M-0.2,4,Byram Mergue,bmergue7y@umn.edu,No phone number,801 Sloan Plaza,Canton,US,44710,Yes,False,Ara,M,0.2,3.375,1.6875,0.30375,Thursday,October,2019
EFC-39577-424,2021-08-08,16046-34805-ZF,E-M-1,5,Auguste Rizon,arizonba@xing.com,+1 (501) 732-3644,19 Merrick Pass,Little Rock,US,72215,Yes,True,Exc,M,1.0,13.75,1.375,1.5125,Sunday,August,2021
EGK-03027-418,2021-06-06,19820-29285-FD,E-M-0.2,3,Barrie Fallowes,bfallowesjm@purevolume.com,+1 (805) 975-3527,1768 Hoepker Place,Bakersfield,US,93305,No,True,Exc,M,0.2,4.125,2.0625,0.45375,Sunday,June,2021
EHE-94714-312,2021-06-28,27132-68907-RC,E-L-0.2,5,Ailey Brash,abrashda@plala.or.jp,+1 (917) 544-7136,64700 Eagan Crossing,Flushing,US,11388,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Monday,June,2021
EHJ-05910-257,2021-02-07,06812-11924-IK,R-D-1,6,Mina Elstone,No email,+1 (262) 320-1474,6 Manley Plaza,Racine,US,53405,Yes,True,Rob,D,1.0,8.95,0.895,0.537,Sunday,February,2021
EHJ-82097-549,2021-01-13,27517-43747-YD,R-D-0.2,2,Melodie OIlier,moilierkt@paginegialle.it,+353 (675) 503-7567,146 Waxwing Point,Glasnevin,IR,D11,Yes,True,Rob,D,0.2,2.685,1.3425,0.1611,Wednesday,January,2021
EHX-66333-637,2020-09-09,01297-94364-XH,L-M-0.5,2,Deana Staite,dstaite3z@scientificamerican.com,+1 (713) 478-3937,39 Dunning Hill,Houston,US,77281,No,True,Lib,M,0.5,8.73,1.746,1.1349,Wednesday,September,2020
EIL-44855-309,2021-03-15,59741-90220-OW,R-D-0.5,5,Sherman Mewrcik,No email,+1 (305) 419-8626,44305 Scofield Park,Clearwater,US,34629,Yes,True,Rob,D,0.5,5.37,1.074,0.3222,Monday,March,2021
EIP-19142-462,2021-09-06,60973-72562-DQ,A-L-0.2,1,Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,8 Steensland Junction,Santa Ana,US,92725,No,True,Ara,L,0.2,3.885,1.9425,0.34965,Monday,September,2021
EIP-19142-462,2021-09-06,60973-72562-DQ,E-L-1,6,Anson Iddison,aiddisonaw@usa.gov,+1 (714) 658-0310,8 Steensland Junction,Santa Ana,US,92725,No,True,Exc,L,1.0,14.85,1.485,1.6335,Monday,September,2021
EJA-79176-833,2020-03-22,91509-62250-GN,R-M-2.5,6,Dalia Eburah,deburahld@google.co.jp,+44 (607) 596-3921,23 Summerview Place,Birmingham,UK,B12,No,True,Rob,M,2.5,22.885,0.9154,1.3731,Sunday,March,2020
ELB-07929-407,2022-01-02,54004-04664-AA,A-M-2.5,2,Tess Bennison,tbennison8u@google.cn,+1 (561) 413-7904,00225 Fieldstone Center,West Palm Beach,US,33405,Yes,True,Ara,M,2.5,25.875,1.035,2.32875,Sunday,January,2022
ELJ-87741-745,2020-02-20,48389-71976-JB,E-L-1,4,Devon Magowan,dmagowan6n@fc2.com,+1 (307) 159-5237,42 Sloan Way,Cheyenne,US,82007,No,True,Exc,L,1.0,14.85,1.485,1.6335,Thursday,February,2020
EMA-63190-618,2022-02-28,90993-98984-JK,E-M-0.2,1,Uriah Lethbrig,ulethbrigdo@hc360.com,+1 (414) 580-9714,38 Carioca Center,Milwaukee,US,53234,Yes,True,Exc,M,0.2,4.125,2.0625,0.45375,Monday,February,2022
ENN-79947-323,2021-11-18,67847-82662-TE,L-M-0.5,2,Marty Scholl,mschollom@taobao.com,+1 (415) 613-5939,59992 Canary Crossing,San Francisco,US,94154,No,True,Lib,M,0.5,8.73,1.746,1.1349,Thursday,November,2021
ENQ-42923-176,2021-01-11,56248-75861-JX,A-L-0.5,3,Leontine Rubrow,lrubrow4h@microsoft.com,+1 (202) 503-9022,352 Jana Center,Washington,US,20520,No,True,Ara,L,0.5,7.77,1.554,0.6993,Monday,January,2021
EOI-02511-919,2020-03-20,66776-88682-RG,A-D-0.5,5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,US,11254,No,True,Ara,D,0.5,5.97,1.194,0.5373,Friday,March,2020
EOI-02511-919,2020-03-20,66776-88682-RG,E-L-0.2,5,Abrahan Mussen,amussen50@51.la,+1 (212) 630-8669,22974 Beilfuss Plaza,Brooklyn,US,11254,No,True,Exc,L,0.2,4.455,2.2275,0.49005,Friday,March,2020
EOL-92666-762,2020-01-11,15776-91507-GT,L-L-0.2,2,Stan Barribal,sbarribalcn@microsoft.com,+353 (310) 256-3698,6743 Cascade Drive,Bagenalstown,IR,R21,Yes,True,Lib,L,0.2,4.755,2.3775,0.61815,Saturday,January,2020
EPT-12715-397,2020-09-09,08478-75251-OG,A-D-0.2,6,Lenore Messenbird,No email,+1 (217) 713-5108,7881 Dahle Center,Springfield,US,62723,Yes,True,Ara,D,0.2,2.985,1.4925,0.26865,Wednesday,September,2020
EQE-31648-909,2019-01-18,19821-05175-WZ,E-D-0.5,5,Angie Rizzetti,arizzetti55@naver.com,+1 (517) 237-7606,24 Mendota Junction,Lansing,US,48919,Yes,True,Exc,D,0.5,7.29,1.458,0.8019,Friday,January,2019
EQH-53569-934,2020-10-13,53667-91553-LT,E-M-1,4,Barnett Sillis,bsillispw@istockphoto.com,+1 (305) 267-4961,53 Shasta Plaza,Miami,US,33169,No,True,Exc,M,1.0,13.75,1.375,1.5125,Tuesday,October,2020
EQI-82205-066,2019-09-20,52316-30571-GD,R-M-2.5,2,Maxim McParland,mmcparlandi7@w3.org,No phone number,17 Valley Edge Terrace,Cedar Rapids,US,52405,Yes,False,Rob,M,2.5,22.885,0.9154,1.3731,Friday,September,2019
ERC-54560-934,2022-05-30,11932-85629-CU,R-D-2.5,6,Hadley Reuven,hreuvenpk@whitehouse.gov,+1 (616) 851-0525,227 Burning Wood Drive,Grand Rapids,US,49560,No,True,Rob,D,2.5,20.585,0.8234,1.2351,Monday,May,2022
ESR-54041-053,2022-05-24,59771-90302-OF,A-L-0.5,6,Cortney Gibbonson,cgibbonsonab@accuweather.com,+1 (206) 848-3585,861 David Crossing,Seattle,US,98109,Yes,True,Ara,L,0.5,7.77,1.554,0.6993,Tuesday,May,2022
ESR-66651-814,2020-05-20,76624-72205-CK,A-D-0.2,4,Jasper Sisneros,jsisneros7j@a8.net,+1 (919) 448-8909,38 Dryden Plaza,Raleigh,US,27635,Yes,True,Ara,D,0.2,2.985,1.4925,0.26865,Wednesday,May,2020
ETD-58130-674,2021-11-05,05325-97750-WP,E-M-0.5,2,Cody Verissimo,cverissimogh@theglobeandmail.com,No phone number,18 Bluestem Avenue,Upton,UK,DN21,Yes,False,Exc,M,0.5,8.25,1.65,0.9075,Friday,November,2021
EUH-08089-954,2020-12-06,29050-93691-TS,A-D-0.2,2,Vicki Kirdsch,vkirdsch2o@google.fr,No phone number,0263 Golf Street,Saint Louis,US,63150,No,False,Ara,D,0.2,2.985,1.4925,0.26865,Sunday,December,2020
EUO-69145-988,2021-08-30,60370-41934-IF,E-D-0.2,3,Hamlen Pallister,hpallisterds@ning.com,+1 (850) 517-1353,19513 Golf Course Junction,Pensacola,US,32590,No,True,Exc,D,0.2,3.645,1.8225,0.40095,Monday,August,2021
EVP-43500-491,2019-02-20,49231-44455-IC,A-M-0.5,4,Selene Shales,sshalesq@umich.edu,+1 (707) 881-5004,74 Bultman Plaza,Petaluma,US,94975,Yes,True,Ara,M,0.5,6.75,1.35,0.6075,Wednesday,February,2019
EXP-21628-670,2019-03-02,94447-35885-HK,A-M-2.5,3,Wallis Bernth,wbernthhe@miitbeian.gov.cn,+1 (412) 597-3861,5 Ramsey Plaza,Pittsburgh,US,15274,No,True,Ara,M,2.5,25.875,1.035,2.32875,Saturday,March,2019
EYE-70374-835,2021-06-29,89115-11966-VF,R-L-0.2,5,Beltran Mathon,bmathon6c@barnesandnoble.com,+1 (916) 915-5069,6131 Huxley Pass,Sacramento,US,94291,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Tuesday,June,2021
EYH-88288-452,2021-04-14,03010-30348-UA,L-L-2.5,5,Davida Caro,dcarojb@twitter.com,+1 (410) 594-3041,476 Hoepker Place,Baltimore,US,21290,Yes,True,Lib,L,2.5,36.455,1.4582,4.73915,Wednesday,April,2021
EZB-68383-559,2019-02-21,90123-01967-KS,R-L-1,6,Becca Ableson,No email,+1 (971) 254-5295,69493 Hanson Place,Portland,US,97255,No,True,Rob,L,1.0,11.95,1.195,0.717,Thursday,February,2019
EZL-27919-704,2021-01-21,49480-85909-DG,L-L-0.5,5,Gabey Cogan,No email,+1 (757) 101-9459,05001 Continental Crossing,Hampton,US,23663,No,True,Lib,L,0.5,9.51,1.902,1.2363,Thursday,January,2021
EZT-46571-659,2019-01-02,03396-68805-ZC,R-M-0.5,3,Guthrey Petracci,gpetracci8@livejournal.com,+1 (310) 868-1842,949 Paget Parkway,Los Angeles,US,90045,No,True,Rob,M,0.5,5.97,1.194,0.3582,Wednesday,January,2019
FAA-43335-268,2021-06-17,21125-22134-PX,A-L-1,1,Jami Redholes,jredholes2@tmall.com,+1 (210) 986-6806,5214 Bartillon Park,San Antonio,US,78205,Yes,True,Ara,L,1.0,12.95,1.295,1.1655,Thursday,June,2021
FBD-56220-430,2022-05-16,59205-20324-NB,R-L-0.2,6,Maggy Harby,mharbyfy@163.com,No phone number,69 Jackson Junction,Pensacola,US,32590,Yes,False,Rob,L,0.2,3.585,1.7925,0.2151,Monday,May,2022
FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6,Sky Farnish,sfarnishdp@dmoz.org,+44 (847) 377-8172,170 Prentice Center,Eaton,UK,DN22,No,True,Rob,M,0.5,5.97,1.194,0.3582,Wednesday,September,2020
FBZ-64200-586,2022-07-12,51738-61457-RS,E-M-2.5,2,Mathilda Matiasek,mmatiasekps@ucoz.ru,No phone number,30867 Magdeline Way,New York City,US,10004,Yes,False,Exc,M,2.5,31.625,1.265,3.47875,Tuesday,July,2022
FDO-25756-141,2021-08-03,57360-46846-NS,A-L-2.5,3,Dinah Crutcher,No email,+353 (706) 448-6304,89147 Northport Trail,Lusk,IR,K45,Yes,True,Ara,L,2.5,29.785,1.1914,2.68065,Tuesday,August,2021
FDY-03414-903,2019-08-12,94840-49457-UD,A-D-0.5,3,Quinn Parsons,qparsons98@blogtalkradio.com,+1 (323) 848-5169,47 Farwell Park,Los Angeles,US,90094,Yes,True,Ara,D,0.5,5.97,1.194,0.5373,Monday,August,2019
FEK-14025-351,2021-03-19,03990-21586-MQ,E-L-0.2,6,Gardy Dimitriou,gdimitrioud8@chronoengine.com,+1 (585) 303-7337,0 Gale Pass,Rochester,US,14683,Yes,True,Exc,L,0.2,4.455,2.2275,0.49005,Friday,March,2021
FEO-11834-332,2022-02-11,95399-57205-HI,A-D-0.2,4,Iorgo Kleinert,ikleinertn@timesonline.co.uk,+1 (360) 352-6598,1 Morningstar Lane,Vancouver,US,98682,Yes,True,Ara,D,0.2,2.985,1.4925,0.26865,Friday,February,2022
FEP-36895-658,2019-04-08,44699-43836-UH,R-L-0.2,6,Yuma Skipsey,yskipsey9z@spotify.com,+44 (257) 759-9950,321 Killdeer Center,Charlton,UK,OX12,No,True,Rob,L,0.2,3.585,1.7925,0.2151,Monday,April,2019
FHD-89872-325,2019-04-29,31715-98714-OO,L-L-1,4,Killian Osler,koslerf0@gmpg.org,+1 (517) 647-5356,81 Stuart Street,Lansing,US,48930,Yes,True,Lib,L,1.0,15.85,1.585,2.0605,Monday,April,2019
FHD-94983-982,2020-01-21,62839-56723-CH,R-M-0.5,3,Alexina Randals,No email,+1 (916) 300-4433,713 Hayes Junction,Sacramento,US,94297,Yes,True,Rob,M,0.5,5.97,1.194,0.3582,Tuesday,January,2020
FJQ-60035-234,2021-04-05,08847-29858-HN,A-L-0.2,2,Rudiger Di Bartolomeo,No email,+1 (209) 148-6668,7700 Melby Park,Stockton,US,95205,Yes,True,Ara,L,0.2,3.885,1.9425,0.34965,Monday,April,2021
