customer_id,customer_name,email,phone_number,address_line_1,city,country,postcode,loyalty_card,PhoneNumberValid
53864-36201-FG,Tess Benediktovich,tbenediktovichmv@ebay.com,+1 (505) 523-8113,1068 Sutherland Plaza,Albuquerque,US,87140,Yes,True
70631-33225-MZ,Correy Bourner,cbournermw@chronoengine.com,No phone number,6058 Lunder Junction,Charlotte,US,28299,Yes,False
78661-52235-WG,Uta Kohring,ukohringmx@seattletimes.com,+1 (619) 602-9063,3 Loftsgordon Plaza,San Diego,US,92191,Yes,True
08023-52962-ET,Kandy Heddan,kheddanmy@icq.com,+1 (850) 796-6812,6234 Heath Court,Pensacola,US,32575,Yes,True
41899-00283-VK,Ibby Charters,ichartersmz@abc.net.au,+1 (202) 710-9776,9435 Troy Circle,Washington,US,20470,No,True
39011-18412-GR,Adora Roubert,aroubertn0@tmall.com,+1 (772) 366-6549,27591 Michigan Place,Port Saint Lucie,US,34985,Yes,True
60255-12579-PZ,Hillel Mairs,hmairsn1@so-net.ne.jp,+1 (304) 834-9665,325 Forest Run Crossing,Huntington,US,25705,No,True
80541-38332-BP,Helaina Rainforth,hrainforthn2@blog.com,+1 (215) 607-9440,132 New Castle Drive,Philadelphia,US,19172,No,True
54798-14109-HC,Odelia Skerme,oskermen3@hatena.ne.jp,+1 (405) 615-0298,4 Tony Circle,Oklahoma City,US,73167,Yes,True
72778-50968-UQ,Isac Jesper,ijespern4@theglobeandmail.com,+1 (239) 918-0943,810 Sage Court,Naples,US,34114,No,True
23941-30203-MO,Lenette Dwerryhouse,ldwerryhousen5@gravatar.com,+1 (682) 812-1698,2 Wayridge Court,Fort Worth,US,76105,Yes,True
96434-50068-DZ,Nadeen Broomer,nbroomern6@examiner.com,+1 (402) 219-2018,51 Straubel Terrace,Omaha,US,68117,No,True
11729-74102-XB,Konstantine Thoumasson,kthoumassonn7@bloglovin.com,No phone number,342 North Lane,Tucson,US,85732,Yes,False
88116-12604-TE,Frans Habbergham,fhabberghamn8@discovery.com,+1 (775) 814-9362,76 Fallview Crossing,Sparks,US,89436,No,True
86783-78048-GC,Margarette Woolham,mwoolhamn9@nature.com,+1 (321) 687-2352,5 Sunnyside Drive,Orlando,US,32835,Yes,True
13082-41034-PD,Romain Avrashin,ravrashinna@tamu.edu,+1 (202) 973-9890,88 Westerfield Point,Washington,US,20067,No,True
18082-74419-QH,Miran Doidge,mdoidgenb@etsy.com,+1 (831) 955-4716,94 Del Mar Lane,Salinas,US,93907,No,True
49401-45041-ZU,Janeva Edinboro,jedinboronc@reverbnation.com,+1 (754) 219-4187,24 Bowman Point,Fort Lauderdale,US,33345,Yes,True
41252-45992-VS,Trumaine Tewelson,ttewelsonnd@cdbaby.com,No phone number,903 Scoville Court,El Paso,US,88553,No,False
06624-75300-AR,Niles Krimmer,nkrimmerne@bbb.org,No phone number,0401 Bashford Avenue,Glendale,US,91210,Yes,False
00852-54571-WP,De Drewitt,ddrewittnf@mapquest.com,+1 (571) 504-1175,6 Tomscot Hill,Alexandria,US,22313,Yes,True
13321-57602-GK,Adelheid Gladhill,agladhillng@stanford.edu,+1 (410) 991-5601,36 Atwood Plaza,Baltimore,US,21290,Yes,True
75006-89922-VW,Murielle Lorinez,mlorineznh@whitehouse.gov,No phone number,029 Bluejay Circle,Evansville,US,47732,No,False
52098-80103-FD,Edin Mathe,No email,+1 (404) 514-8311,49261 Merry Crossing,Lawrenceville,US,30045,Yes,True
60121-12432-VU,Mordy Van Der Vlies,mvannj@wikipedia.org,No phone number,297 Fulton Way,Mobile,US,36670,Yes,False
68346-14810-UA,Spencer Wastell,No email,+1 (432) 765-8747,80 Oak Alley,Midland,US,79705,No,True
48464-99723-HK,Jemimah Ethelston,jethelstonnl@creativecommons.org,+1 (954) 385-3551,676 Mcbride Lane,Hollywood,US,33023,Yes,True
39652-20484-RV,Bobbe Jevon,bjevonnm@feedburner.com,+1 (785) 211-7568,66 Roth Center,Topeka,US,66611,Yes,True
88420-46464-XE,Perice Eberz,peberznn@woothemes.com,+1 (530) 938-1204,490 Elmside Court,Chico,US,95973,Yes,True
37762-09530-MP,Bear Gaish,bgaishno@altervista.org,No phone number,0010 Dayton Crossing,Austin,US,78737,Yes,False
47268-50127-XY,Lynnea Danton,ldantonnp@miitbeian.gov.cn,No phone number,111 Mosinee Alley,El Paso,US,88546,No,False
25544-84179-QC,Skipton Morrall,smorrallnq@answers.com,+1 (304) 897-5422,52731 Fair Oaks Way,Charleston,US,25326,Yes,True
32058-76765-ZL,Devan Crownshaw,dcrownshawnr@photobucket.com,+1 (610) 576-4733,25669 Spohn Plaza,Allentown,US,18105,No,True
67938-81768-NX,Kriste Wessel,kwesselns@wikispaces.com,+44 (739) 768-8321,2664 Karstens Court,London,UK,W1F,Yes,True
69171-65646-UC,Joceline Reddoch,jreddochnt@sun.com,+1 (863) 742-5292,79075 Helena Road,Largo,US,34643,No,True
22503-52799-MI,Shelley Titley,stitleynu@whitehouse.gov,+1 (701) 350-6149,8279 Old Gate Lane,Fargo,US,58122,No,True
08934-65581-ZI,Redd Simao,rsimaonv@simplemachines.org,+1 (479) 898-5090,37 Ridgeway Street,Fort Smith,US,72905,No,True
15764-22559-ZT,Cece Inker,No email,+1 (863) 977-9033,67 Annamark Street,Lakeland,US,33811,No,True
87519-68847-ZG,Noel Chisholm,nchisholmnx@example.com,+1 (865) 228-1100,85 Calypso Place,Knoxville,US,37924,Yes,True
78012-56878-UB,Grazia Oats,goatsny@live.com,+1 (213) 813-1072,7552 Dottie Road,Los Angeles,US,90030,Yes,True
77192-72145-RG,Meade Birkin,mbirkinnz@java.com,+1 (954) 431-7206,218 Elka Trail,Miami,US,33169,Yes,True
86071-79238-CX,Ronda Pyson,rpysono0@constantcontact.com,+353 (836) 436-1472,850 Jenna Court,Clones,IR,H23,No,True
13764-02913-LA,Rachele Ebrall,No email,+1 (312) 585-2288,709 Blackbird Crossing,Chicago,US,60604,Yes,True
11212-69985-ZJ,Rafaela Treacher,rtreachero2@usa.gov,+353 (552) 867-2244,16 Prentice Court,Greystones,IR,A63,No,True
53893-01719-CL,Bee Fattorini,bfattorinio3@quantcast.com,No phone number,433 Caliangt Park,Monaghan,IR,H18,Yes,False
66028-99867-WJ,Margie Palleske,mpalleskeo4@nyu.edu,+1 (561) 371-1596,30 Dixon Trail,Pompano Beach,US,33064,Yes,True
62839-56723-CH,Alexina Randals,No email,+1 (916) 300-4433,713 Hayes Junction,Sacramento,US,94297,Yes,True
96849-52854-CR,Filip Antcliffe,fantcliffeo6@amazon.co.jp,+353 (581) 217-6697,05 Bobwhite Pass,Clonskeagh,IR,D04,Yes,True
19755-55847-VW,Peyter Matignon,pmatignono7@harvard.edu,+44 (792) 626-3977,3162 Arizona Way,Kirkton,UK,KW10,Yes,True
32900-82606-BO,Claudie Weond,cweondo8@theglobeandmail.com,+1 (828) 335-1268,41 Coolidge Way,Asheville,US,28805,No,True
16809-16936-WF,Modesty MacConnechie,mmacconnechieo9@reuters.com,+1 (304) 620-6008,526 Onsgard Park,Charleston,US,25362,Yes,True
20118-28138-QD,Jaquenette Skentelbery,jskentelberyoa@paypal.com,+1 (713) 976-5419,90235 Holy Cross Parkway,Houston,US,77281,No,True
84057-45461-AH,Orazio Comber,ocomberob@goo.gl,+353 (947) 836-2302,725 Autumn Leaf Place,Confey,IR,A86,No,True
66934-67426-WC,Domini Bram,dbramoc@ifeng.com,+1 (202) 790-0537,7528 Luster Court,Washington,US,20575,Yes,True
90882-88130-KQ,Zachary Tramel,ztramelod@netlog.com,+1 (862) 925-5943,28834 Wayridge Lane,Newark,US,7195,No,True
21617-79890-DD,Izaak Primak,No email,+1 (206) 705-3979,55 Buhler Pass,Seattle,US,98195,Yes,True
20256-54689-LO,Brittani Thoresbie,No email,+1 (303) 606-9146,643 Logan Plaza,Englewood,US,80150,No,True
17572-27091-AA,Constanta Hatfull,chatfullog@ebay.com,+1 (815) 382-1966,2 Nelson Alley,Rockford,US,61105,No,True
82300-88786-UE,Bobbe Castagneto,No email,+1 (406) 972-9050,5 Moose Terrace,Billings,US,59112,Yes,True
32562-55185-DQ,Chastity Swatman,cswatmanoi@cbslocal.com,+1 (404) 916-1168,4 Eastwood Alley,Atlanta,US,31165,No,True
77175-09826-SF,Lindon Agnolo,lagnolooj@pinterest.com,+1 (918) 228-6949,82499 Mallard Lane,Tulsa,US,74108,Yes,True
07237-32539-NB,Delainey Kiddy,dkiddyok@fda.gov,+1 (209) 103-3933,66184 Melby Avenue,Fresno,US,93704,Yes,True
54722-76431-EX,Helli Petroulis,hpetroulisol@state.tx.us,+353 (783) 893-0842,56 Hollow Ridge Circle,Mullagh,IR,V31,No,True
67847-82662-TE,Marty Scholl,mschollom@taobao.com,+1 (415) 613-5939,59992 Canary Crossing,San Francisco,US,94154,No,True
51114-51191-EW,Kienan Ferson,kfersonon@g.co,+1 (251) 291-1195,72997 Annamark Plaza,Mobile,US,36689,No,True
91809-58808-TV,Blake Kelloway,bkellowayoo@omniture.com,+1 (415) 757-3377,7351 Sloan Pass,San Francisco,US,94110,Yes,True
84996-26826-DK,Scarlett Oliffe,soliffeop@yellowbook.com,+1 (212) 198-9134,1866 Ohio Point,Jamaica,US,11470,Yes,True
65732-22589-OW,Kippie Marrison,kmarrisonoq@dropbox.com,+1 (303) 808-6803,84 Sutherland Alley,Denver,US,80243,Yes,True
93676-95250-XJ,Celestia Dolohunty,cdolohuntyor@dailymail.co.uk,+1 (619) 353-0412,836 Towne Court,San Diego,US,92165,Yes,True
28300-14355-GF,Patsy Vasilenko,pvasilenkoos@addtoany.com,+44 (116) 714-6469,56 Ridge Oak Point,Preston,UK,PR1,No,True
91190-84826-IQ,Raphaela Schankelborg,rschankelborgot@ameblo.jp,No phone number,528 Debs Terrace,Pittsburgh,US,15250,Yes,False
34570-99384-AF,Sharity Wickens,No email,+353 (724) 224-5556,5873 Lake View Parkway,Cavan,IR,H12,Yes,True
57808-90533-UE,Derick Snow,No email,+1 (718) 461-3002,813 La Follette Place,New York City,US,10004,No,True
76060-30540-LB,Baxy Cargen,bcargenow@geocities.jp,+1 (253) 509-6510,58 Carpenter Pass,Seattle,US,98148,Yes,True
76730-63769-ND,Ryann Stickler,rsticklerox@printfriendly.com,+44 (830) 367-6129,471 Sage Center,Birmingham,UK,B40,No,True
96042-27290-EQ,Daryn Cassius,No email,+1 (269) 398-0766,19 Ridgeway Road,Battle Creek,US,49018,No,True
06062-66586-TK,Bud Danett,bdanettoz@kickstarter.com,No phone number,3 Dennis Road,Edgeworthstown,IR,E25,Yes,False
51940-02669-OR,Skelly Dolohunty,No email,+353 (239) 716-2717,34010 Kensington Trail,Ballymun,IR,D11,No,True
99144-98314-GN,Drake Jevon,djevonp1@ibm.com,+1 (832) 733-7027,27430 Fairfield Parkway,Houston,US,77070,Yes,True
16358-63919-CE,Hall Ranner,hrannerp2@omniture.com,+1 (513) 635-0251,51 Sunfield Crossing,Cincinnati,US,45249,No,True
67743-54817-UT,Berkly Imrie,bimriep3@addtoany.com,+1 (559) 761-5288,1815 Annamark Way,Fresno,US,93704,No,True
44601-51441-BH,Dorey Sopper,dsopperp4@eventbrite.com,+1 (612) 870-1604,0244 Northfield Place,Saint Paul,US,55123,No,True
97201-58870-WB,Darcy Lochran,No email,+1 (915) 776-4578,7464 Nobel Way,El Paso,US,88519,Yes,True
19849-12926-QF,Lauritz Ledgley,lledgleyp6@de.vu,+1 (515) 261-2295,99138 Waywood Junction,Des Moines,US,50981,Yes,True
40535-56770-UM,Tawnya Menary,tmenaryp7@phoca.cz,+1 (971) 467-6353,5546 Kensington Hill,Portland,US,97240,No,True
74940-09646-MU,Gustaf Ciccotti,gciccottip8@so-net.ne.jp,+1 (832) 392-5010,94417 Boyd Trail,Houston,US,77070,No,True
06623-54610-HC,Bobbe Renner,No email,+1 (919) 456-9860,9 Westerfield Place,Durham,US,27705,No,True
89490-75361-AF,Wilton Jallin,wjallinpa@pcworld.com,+1 (617) 201-1702,6511 Haas Road,Boston,US,2298,No,True
94526-79230-GZ,Mindy Bogey,mbogeypb@thetimes.co.uk,+1 (202) 479-4238,7791 Westend Point,Washington,US,20226,Yes,True
58559-08254-UY,Paulie Fonzone,No email,+1 (518) 905-1184,596 Manufacturers Alley,Albany,US,12205,Yes,True
88574-37083-WX,Merrile Cobbledick,mcobbledickpd@ucsd.edu,+1 (520) 567-8210,949 Nobel Plaza,Tucson,US,85732,No,True
67953-79896-AC,Antonius Lewry,alewrype@whitehouse.gov,+1 (334) 368-9435,86 Pine View Pass,Montgomery,US,36195,No,True
69207-93422-CQ,Isis Hessel,ihesselpf@ox.ac.uk,+1 (907) 873-3538,2900 Pennsylvania Court,Fairbanks,US,99709,Yes,True
56060-17602-RG,Harland Trematick,No email,No phone number,1235 Shopko Point,Monasterevin,IR,W34,Yes,False
46859-14212-FI,Chloris Sorrell,csorrellph@amazon.com,+44 (160) 225-1993,5 Scott Lane,Norton,UK,S8,No,True
11513-19816-IJ,Odette Tocque,otocquepi@abc.net.au,+1 (786) 201-0196,731 Anzinger Park,Clearwater,US,34615,No,True
33555-01585-RP,Quintina Heavyside,qheavysidepj@unc.edu,+1 (859) 572-4305,7995 Macpherson Drive,Lexington,US,40515,Yes,True
11932-85629-CU,Hadley Reuven,hreuvenpk@whitehouse.gov,+1 (616) 851-0525,227 Burning Wood Drive,Grand Rapids,US,49560,No,True
36192-07175-XC,Mitch Attwool,mattwoolpl@nba.com,+1 (515) 821-3701,6229 Dawn Junction,Des Moines,US,50369,No,True
46242-54946-ZW,Charin Maplethorp,No email,No phone number,35 Alpine Circle,Wilmington,US,19810,Yes,False
95152-82155-VQ,Goldie Wynes,gwynespn@dagondesign.com,+1 (512) 118-8603,5251 Everett Way,Austin,US,78726,No,True
13404-39127-WQ,Celie MacCourt,cmaccourtpo@amazon.com,No phone number,01678 4th Hill,Orlando,US,32835,No,False
00841-75330-ZV,Rori Ollin,No email,+1 (626) 704-3749,05889 Heath Place,Pasadena,US,91199,Yes,True
40226-52317-IO,Evy Wilsone,ewilsonepq@eepurl.com,+1 (202) 969-6382,13130 Heffernan Point,Washington,US,20238,Yes,True
34419-18068-AG,Dolores Duffie,dduffiepr@time.com,+1 (971) 936-3214,3 Jenifer Circle,Portland,US,97271,No,True
51738-61457-RS,Mathilda Matiasek,mmatiasekps@ucoz.ru,No phone number,30867 Magdeline Way,New York City,US,10004,Yes,False
86757-52367-ON,Jarred Camillo,jcamillopt@shinystat.com,+1 (202) 572-0994,48965 Mesta Lane,Washington,US,20404,Yes,True
28158-93383-CK,Kameko Philbrick,kphilbrickpu@cdc.gov,No phone number,987 Westridge Terrace,Washington,US,20067,Yes,False
44799-09711-XW,Mallory Shrimpling,No email,No phone number,40 Declaration Point,Allentown,US,18105,Yes,False
53667-91553-LT,Barnett Sillis,bsillispw@istockphoto.com,+1 (305) 267-4961,53 Shasta Plaza,Miami,US,33169,No,True
86579-92122-OC,Brenn Dundredge,No email,+1 (405) 369-5173,5 Morrow Street,Oklahoma City,US,73129,Yes,True
01474-63436-TP,Read Cutts,rcuttspy@techcrunch.com,+1 (815) 758-8653,820 Reinke Pass,Rockford,US,61105,No,True
90533-82440-EE,Michale Delves,mdelvespz@nature.com,+1 (334) 881-9178,670 Shoshone Circle,Montgomery,US,36177,Yes,True
48553-69225-VX,Devland Gritton,dgrittonq0@nydailynews.com,+1 (626) 968-5148,095 Jenna Junction,Pasadena,US,91117,Yes,True
91240-83405-ZQ,Caitlin Cattermull,ccattermullq1@columbia.edu,+1 (312) 880-3388,1 Gina Street,Chicago,US,60624,No,True
52374-27313-IV,Dell Gut,dgutq2@umich.edu,+1 (281) 648-9915,30506 Bowman Avenue,Houston,US,77293,Yes,True
14264-41252-SL,Willy Pummery,wpummeryq3@topsy.com,+1 (231) 416-9594,9795 Acker Plaza,Muskegon,US,49444,No,True
35367-50483-AR,Geoffrey Siuda,gsiudaq4@nytimes.com,+1 (202) 315-8135,64284 Pearson Parkway,Washington,US,20380,Yes,True
69443-77665-QW,Henderson Crowne,hcrowneq5@wufoo.com,+353 (476) 525-5512,706 Eagan Lane,Sallins,IR,W91,Yes,True
63411-51758-QC,Vernor Pawsey,vpawseyq6@tiny.cc,+1 (478) 568-4944,883 Eagan Point,Macon,US,31205,No,True
68605-21835-UF,Augustin Waterhouse,awaterhouseq7@istockphoto.com,+1 (318) 129-0806,23530 Lake View Trail,Shreveport,US,71105,No,True
34786-30419-XY,Fanchon Haughian,fhaughianq8@1688.com,+1 (253) 974-5538,2017 Ronald Regan Trail,Tacoma,US,98405,No,True
15456-29250-RU,Jaimie Hatz,No email,+1 (915) 920-9318,3 Atwood Avenue,El Paso,US,79934,No,True
00886-35803-FG,Edeline Edney,No email,+1 (205) 866-7629,43 Crest Line Road,Birmingham,US,35263,No,True
31599-82152-AD,Rickie Faltin,rfaltinqb@topsy.com,No phone number,2 Laurel Drive,Portumna,IR,V31,No,False
76209-39601-ZR,Gnni Cheeke,gcheekeqc@sitemeter.com,+44 (677) 694-1404,934 Loomis Junction,London,UK,EC3M,Yes,True
15064-65241-HB,Gwenni Ratt,grattqd@phpbb.com,+353 (878) 618-9723,55 Montana Road,Castlemartyr,IR,H71,No,True
69215-90789-DL,Johnath Fairebrother,No email,+1 (302) 159-1841,05 Bluestem Street,Wilmington,US,19810,Yes,True
04317-46176-TB,Ingamar Eberlein,ieberleinqf@hc360.com,+1 (717) 323-3451,8 Delaware Circle,Harrisburg,US,17121,No,True
04713-57765-KR,Jilly Dreng,jdrengqg@uiuc.edu,+353 (350) 974-1489,0 Cardinal Park,Sallins,IR,W91,Yes,True
47723-84396-MT,Jillane Jedrzej,jjedrzejqh@dailymail.co.uk,+1 (915) 844-8777,8 Melby Hill,El Paso,US,79940,Yes,True
48392-32021-EC,Correy Lampel,clampelqi@jimdo.com,+1 (314) 143-0842,445 Brown Way,Saint Louis,US,63136,Yes,True
65786-21069-IP,Dulcie Mapowder,dmapowderqj@free.fr,+1 (479) 381-2689,557 Kipling Crossing,Fort Smith,US,72905,Yes,True
89074-09459-KV,Eward Dearman,edearmanqk@redcross.org,+1 (615) 958-6287,22585 Monument Plaza,Nashville,US,37245,No,True
44330-33172-IT,Dominique Lenard,dlenardql@bizjournals.com,+1 (202) 883-2832,6300 Evergreen Drive,Washington,US,20088,Yes,True
63349-66809-NF,Lloyd Toffano,ltoffanoqm@tripadvisor.com,No phone number,31039 Fieldstone Alley,Inglewood,US,90305,Yes,False
40959-32642-DN,Rhodie Strathern,rstrathernqn@devhub.com,No phone number,63071 Warner Terrace,Little Rock,US,72215,Yes,False
77746-08153-PM,Chad Miguel,cmiguelqo@exblog.jp,+1 (240) 449-8992,83 Sauthoff Junction,Hagerstown,US,21747,Yes,True
49667-96708-JL,Florinda Matusovsky,No email,+1 (518) 618-9919,2 Moland Court,Albany,US,12205,Yes,True
24155-79322-EQ,Morly Rocks,mrocksqq@exblog.jp,+353 (731) 124-0228,21 Spenser Court,Crossmolina,IR,A98,Yes,True
95342-88311-SF,Yuri Burrells,yburrellsqr@vinaora.com,+1 (859) 101-4742,4 Brickson Park Court,Lexington,US,40510,Yes,True
69374-08133-RI,Cleopatra Goodrum,cgoodrumqs@goodreads.com,+1 (619) 944-5888,94 Roxbury Road,San Diego,US,92165,No,True
83844-95908-RX,Joey Jefferys,jjefferysqt@blog.com,No phone number,526 Helena Crossing,Los Angeles,US,90040,Yes,False
09667-09231-YM,Bearnard Wardell,bwardellqu@adobe.com,+1 (347) 311-2289,57299 Tennessee Hill,Brooklyn,US,11210,Yes,True
55427-08059-DF,Zeke Walisiak,zwalisiakqv@ucsd.edu,+353 (848) 172-8155,7 Birchwood Street,Booterstown,IR,D04,Yes,True
06624-54037-BQ,Wiley Leopold,wleopoldqw@blogspot.com,+1 (352) 173-9191,5 Elmside Terrace,Gainesville,US,32627,No,True
48544-90737-AZ,Chiarra Shalders,cshaldersqx@cisco.com,+1 (305) 787-2810,445 Heath Terrace,Clearwater,US,34620,Yes,True
79463-01597-FQ,Sharl Southerill,No email,+1 (865) 959-4075,39 Nelson Pass,Amarillo,US,79165,No,True
27702-50024-XC,Noni Furber,nfurberqz@jugem.jp,+1 (817) 813-2784,565 Sloan Avenue,Fort Worth,US,76121,No,True
57360-46846-NS,Dinah Crutcher,No email,+353 (706) 448-6304,89147 Northport Trail,Lusk,IR,K45,Yes,True
84045-66771-SL,Charlean Keave,ckeaver1@ucoz.com,+1 (850) 410-9647,08019 Fairfield Pass,Pensacola,US,32575,No,True
46885-00260-TL,Sada Roseborough,sroseboroughr2@virginia.edu,+1 (253) 735-5179,779 Memorial Avenue,Tacoma,US,98405,Yes,True
96446-62142-EN,Clayton Kingwell,ckingwellr3@squarespace.com,+353 (182) 469-0985,947 Burrows Park,Rathnew,IR,R35,Yes,True
07756-71018-GU,Kacy Canto,kcantor4@gmpg.org,+1 (260) 735-9621,43 Doe Crossing Center,Fort Wayne,US,46896,Yes,True
92048-47813-QB,Mab Blakemore,mblakemorer5@nsw.gov.au,+1 (806) 227-6812,70 Crescent Oaks Junction,Amarillo,US,79105,No,True
58408-27638-IB,Dedie Gooderridge,dgooderridger6@lycos.com,+1 (202) 793-3951,181 Londonderry Circle,Washington,US,20436,Yes,True
28699-16256-XV,Javier Causnett,No email,+1 (301) 396-9701,511 Rowland Alley,Silver Spring,US,20910,No,True
98476-63654-CG,Demetris Micheli,No email,+1 (608) 138-8374,33123 Rigney Pass,Madison,US,53726,Yes,True
55409-07759-YG,Chloette Bernardot,cbernardotr9@wix.com,+1 (936) 783-5732,6672 Cordelia Point,Conroe,US,77305,Yes,True
06136-65250-PG,Kim Kemery,kkemeryra@t.co,+1 (817) 407-3513,95 Delladonna Parkway,Denton,US,76205,Yes,True
08405-33165-BS,Fanchette Parlot,fparlotrb@forbes.com,+1 (614) 706-1246,7765 Westridge Lane,Columbus,US,43231,Yes,True
66070-30559-WI,Ramon Cheak,rcheakrc@tripadvisor.com,No phone number,23 Paget Point,Bundoran,IR,F94,Yes,False
01282-28364-RZ,Koressa O'Geneay,kogeneayrd@utexas.edu,+1 (303) 637-0326,77 Rigney Hill,Aurora,US,80045,No,True
51277-93873-RP,Claudell Ayre,cayrere@symantec.com,+1 (386) 573-2575,5645 Lotheville Crossing,Daytona Beach,US,32128,No,True
84405-83364-DG,Lorianne Kyneton,lkynetonrf@macromedia.com,+44 (618) 634-9365,1926 3rd Center,Seaton,UK,LE15,Yes,True
83731-53280-YC,Adele McFayden,No email,+44 (123) 755-7484,28 Darwin Terrace,Wirral,UK,CH48,Yes,True
03917-13632-KC,Herta Layne,No email,+1 (636) 143-8338,5495 Talisman Plaza,Saint Louis,US,63131,Yes,True
98051-37183-SK,Dierdre Scrigmour,dscrigmourri@cnbc.com,+1 (858) 976-1767,018 Luster Pass,Oceanside,US,92056,No,True
48689-81852-DT,Romy Whittlesea,No email,+1 (423) 297-8063,65 Reinke Point,Chattanooga,US,37416,Yes,True
70567-65133-CN,Desdemona Eye,No email,+353 (252) 896-2096,191 Manitowish Crossing,Bagenalstown,IR,R21,No,True
77869-81373-AY,Margarette Sterland,No email,+1 (215) 872-6809,5 Kenwood Pass,Philadelphia,US,19125,No,True
38536-98293-JZ,Catharine Scoines,No email,+353 (693) 290-4775,39192 Glendale Hill,Watergrasshill,IR,T56,No,True
43014-53743-XK,Jennica Tewelson,jtewelsonrn@samsung.com,+1 (469) 573-8379,4040 Hoard Junction,Dallas,US,75210,No,True
62494-09113-RP,Marguerite Graves,No email,+1 (479) 204-9111,91413 Scott Way,Fort Smith,US,72905,No,True
10940-42739-ET,Etan Featenby,No email,+1 (719) 416-9560,885 Toban Plaza,Colorado Springs,US,80920,Yes,True
64965-78386-MY,Nicolina Jenny,njennyrq@bigcartel.com,+1 (562) 679-4750,6099 American Ash Court,Whittier,US,90610,No,True
77131-58092-GE,Vidovic Antonelli,No email,+44 (810) 927-9266,3242 Corscot Pass,London,UK,EC1V,Yes,True
